     K12Q08C 0C2012 09 09.66311700 19 07.70 -57 56 58.3          14.1 RL~0ia9E10
     K12Q08C 0C2012 09 09.66405900 19 08.44 -57 57 15.6          14.0 RL~0ia9E10
     K12Q08C 0C2012 09 09.66492100 19 09.13 -57 57 31.5          14.1 RL~0ia9E10
     K12Q08C 0C2012 09 09.66582400 19 09.85 -57 57 48.0          14.1 RL~0ia9E10
     K12Q08C 0C2012 09 09.66671500 19 10.55 -57 58 04.4          14.2 RL~0ia9E10
     K12Q08C 0C2012 09 09.66768100 19 11.33 -57 58 22.1          14.1 RL~0ia9E10
     K12Q08C 0C2012 09 09.66855200 19 12.02 -57 58 38.2          14.1 RL~0ia9E10
     K12Q08C 0C2012 09 09.66952600 19 12.77 -57 58 56.0          14.0 RL~0ia9E10
     K12Q08C 0C2012 09 09.66997400 19 13.14 -57 59 04.2          14.1 RL~0ia9E10
     K12Q08C 2C2012 09 10.40800 00 32 23.92 -62 00 32.6          14.4 Ro~0ia9E10
     K12Q08C 2C2012 09 10.41006 00 32 26.52 -62 01 16.8          14.4 Ro~0ia9E10
     K12Q08C 2C2012 09 10.41210 00 32 29.09 -62 02 00.8          14.3 Ro~0ia9E10
     K12Q08C 2C2012 09 10.41409 00 32 31.63 -62 02 43.7          14.4 Ro~0ia9E10
     K12Q08C 0C2012 09 10.57186300 35 55.72 -62 59 41.6          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.57231300 35 56.32 -62 59 51.4          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.57274000 35 56.89 -63 00 00.7          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.57322000 35 57.52 -63 00 11.1          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.57371200 35 58.17 -63 00 21.8          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.57419400 35 58.82 -63 00 32.3          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.57463200 35 59.39 -63 00 41.8          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.57505500 35 59.95 -63 00 51.1          15.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.57554700 36 00.61 -63 01 01.7          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.57602400 36 01.24 -63 01 12.1          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.57651100 36 01.89 -63 01 22.7          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.57695000 36 02.47 -63 01 32.3          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.57737300 36 03.04 -63 01 41.5          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.57786500 36 03.69 -63 01 52.3          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.57834200 36 04.32 -63 02 02.6          14.6 RL~0ia9E10
     K12Q08C 0C2012 09 10.57882900 36 04.98 -63 02 13.2          14.6 RL~0ia9E10
     K12Q08C 0C2012 09 10.57926700 36 05.55 -63 02 22.8          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.57970000 36 06.13 -63 02 32.2          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.58018000 36 06.77 -63 02 42.6          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.58066300 36 07.42 -63 02 53.1          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.58115100 36 08.06 -63 03 03.7          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.58158900 36 08.65 -63 03 13.3          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.58202200 36 09.22 -63 03 22.9          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.58250400 36 09.87 -63 03 33.3          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.74510200 39 57.69 -64 02 32.1          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.74554900 39 58.36 -64 02 41.9          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.74603600 39 59.09 -64 02 52.5          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.74648400 39 59.75 -64 03 02.3          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.74690800 40 00.38 -64 03 11.5          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.74737500 40 01.08 -64 03 21.7          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.74783300 40 01.76 -64 03 31.6          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.74825100 40 02.39 -64 03 40.7          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.74873300 40 03.11 -64 03 51.3          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.74922500 40 03.84 -64 04 02.0          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.75009700 40 05.14 -64 04 21.0          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.75055400 40 05.83 -64 04 30.9          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.75099200 40 06.48 -64 04 40.5          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.75141600 40 07.11 -64 04 49.7          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.75189300 40 07.84 -64 05 00.1          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.75238500 40 08.57 -64 05 10.8          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.75282300 40 09.22 -64 05 20.4          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.75324200 40 09.84 -64 05 29.5          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.75373600 40 10.59 -64 05 40.3          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.75420800 40 11.29 -64 05 50.5          14.4 RL~0ia9E10
     K12Q08C 0C2012 09 10.75469500 40 12.03 -64 06 01.2          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 10.75514300 40 12.70 -64 06 10.9          14.4 RL~0ia9E10
